,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,Liquidus,Solidus,AnnealT Specific heat,AnnealT Gibbs (BCC-FCC),AnnealT Gibbs (HCP-FCC),RoomT Specific heat,RoomT Gibbs (BCC-FCC),RoomT Gibbs (HCP-FCC),YS,UTS,Elongation,Density
411,0,0,0,20,15,34,20,11,0,0,0,1473,70,1173,0.08333,-0.123470169,-0.043326648,-0.182952691,0.021955373,7.804331849,-0.000728765,1.4134,1.033554551,-0.012786422,-26.52573284,0.050301905,0.135353,7.87,2.9872,4.0796,86.0743,0.18011128,7.026313,-0.015568367,55.87013975,2.765029807,1.3845,0.026356421,61.31,3.421900793,2.95E-07,5.49E-07,77.18,34.3155546,1823.27,230.7792809,163.6,22.36474604,1.23E-05,5.64E-06,1642.09,1615.83,34.3833,70497.3,70497.3,25.047,1372.980439,19511.8,298,668,74.7,7.960976632
412,0,0,0,20,20,20,20,20,0,0,0,1323,91,0,0,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,36.2911,86171.8,86171.8,27.1058,3118.299459,19330.2,1074,1331,8.2,8.027646722
413,0,0,0,20,20,20,20,20,0,0,0,1323,91,1173,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,34.5792,72769,72769,27.1058,3118.299459,19330.2,253,1062,77,8.027646722
414,0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,0,1323,91,0,0,-0.165877037,-0.080136699,-0.20185273,0.044324941,4.164830378,-0.000742672,1.958063071,1.34772261,-0.013695068,-6.970563153,0.063073416,0.165771255,8.0558,5.984652262,4.0570992,88.6463394,0.434639254,10.3137515,-0.041318887,55.67129283,5.514162448,1.373676,0.077724683,62.10876,5.209127245,4.49E-07,1.19E-06,75.168592,38.40155014,1819.78884,320.0561442,160.8003,28.32419631,1.29E-05,5.97E-06,1581.3,1485.43,38.4142,86425.8,86425.8,27.0864,2544.103721,19330.2,1122,1382,8.6,7.987011515
415,0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,0,1323,91,1173,1,-0.165877037,-0.080136699,-0.20185273,0.044324941,4.164830378,-0.000742672,1.958063071,1.34772261,-0.013695068,-6.970563153,0.063073416,0.165771255,8.0558,5.984652262,4.0570992,88.6463394,0.434639254,10.3137515,-0.041318887,55.67129283,5.514162448,1.373676,0.077724683,62.10876,5.209127245,4.49E-07,1.19E-06,75.168592,38.40155014,1819.78884,320.0561442,160.8003,28.32419631,1.29E-05,5.97E-06,1581.3,1485.43,35.8444,73198,73198,27.0864,2544.103721,19330.2,401,1147,64,7.987011515
416,1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,0,1323,91,0,0,-0.167758589,-0.081252408,-0.202057321,0.051656332,3.682638326,0.000972003,2.166981205,1.348002576,-0.013801561,-5.17226876,0.065584032,0.170423644,8.0828,6.854989414,4.0721472,90.2936004,0.504176491,11.86004791,-0.052691106,55.47297582,6.395955748,1.370616,0.092463111,62.25816,5.747166314,4.93E-07,1.39E-06,75.463072,38.58143057,1828.78344,351.817803,160.2198,29.81043354,1.29E-05,5.96E-06,1574.47,1484.07,38.6673,86635.7,86635.7,27.0771,2210.769983,19330.2,1142,1563,6.6,7.967283223
417,1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,0,1323,91,1173,1,-0.167758589,-0.081252408,-0.202057321,0.051656332,3.682638326,0.000972003,2.166981205,1.348002576,-0.013801561,-5.17226876,0.065584032,0.170423644,8.0828,6.854989414,4.0721472,90.2936004,0.504176491,11.86004791,-0.052691106,55.47297582,6.395955748,1.370616,0.092463111,62.25816,5.747166314,4.93E-07,1.39E-06,75.463072,38.58143057,1828.78344,351.817803,160.2198,29.81043354,1.29E-05,5.96E-06,1574.47,1484.07,36.0824,73422.4,73422.4,27.0771,2210.769983,19330.2,504,1100,47,7.967283223
418,1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,0,1323,91,0,0,-0.169380737,-0.08170978,-0.200900172,0.058191336,3.302531137,0.00272507,2.378487475,1.348289341,-0.013897428,-4.10409839,0.068018008,0.175128434,8.1104,7.736201626,4.0875296,91.9774672,0.561559911,13.4256793,-0.063909327,55.27025176,7.176439947,1.367488,0.105258768,62.41088,6.243059206,5.37E-07,1.56E-06,75.764096,38.76202023,1837.97792,381.1824389,159.6264,31.23796771,1.29E-05,5.96E-06,1567.42,1482.5,42.4603,86765,86765,26.9475,1931.5,19330.2,1190,1616,4.9,7.947071773
419,1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,0,1323,91,1173,1,-0.169380737,-0.08170978,-0.200900172,0.058191336,3.302531137,0.00272507,2.378487475,1.348289341,-0.013897428,-4.10409839,0.068018008,0.175128434,8.1104,7.736201626,4.0875296,91.9774672,0.561559911,13.4256793,-0.063909327,55.27025176,7.176439947,1.367488,0.105258768,62.41088,6.243059206,5.37E-07,1.56E-06,75.764096,38.76202023,1837.97792,381.1824389,159.6264,31.23796771,1.29E-05,5.96E-06,1567.42,1482.5,36.3594,73640.2,73640.2,26.9475,1931.5,19330.2,527,1132,42,7.947071773
420,0,4.76,0,23.81,0,23.81,23.81,23.81,0,0,0,1373,80,0,0,-0.322841879,-0.230892344,-0.332880746,0.028972357,3.696464043,0.000588237,1.56441224,1.076583515,-0.012568222,-14.97290922,0.052959372,0.138086095,8.4761,6.21221948,4.259065,84.526873,0.249684396,10.13053904,-0.035264777,54.96817942,7.775917201,1.36905,0.041120051,63.0949,5.952714123,8.68E-08,3.26E-08,98.0925,35.77945061,1827.087872,303.2453023,167.9066,25.14965951,1.14E-05,4.86E-06,1681.87,1660.97,35.6768,89748.2,89748.2,26.5766,4711.523142,25017.7,1094,1205,9.6,7.804877943
421,0,4.76,0,23.81,0,23.81,23.81,23.81,0,0,0,1373,80,823,0.25,-0.322841879,-0.230892344,-0.332880746,0.028972357,3.696464043,0.000588237,1.56441224,1.076583515,-0.012568222,-14.97290922,0.052959372,0.138086095,8.4761,6.21221948,4.259065,84.526873,0.249684396,10.13053904,-0.035264777,54.96817942,7.775917201,1.36905,0.041120051,63.0949,5.952714123,8.68E-08,3.26E-08,98.0925,35.77945061,1827.087872,303.2453023,167.9066,25.14965951,1.14E-05,4.86E-06,1681.87,1660.97,55.3884,-18219.5,42316.3,26.5766,4711.523142,25017.7,1439,1541,7.2,7.804877943
422,0,4.76,0,23.81,0,23.81,23.81,23.81,0,0,0,1373,80,823,1,-0.322841879,-0.230892344,-0.332880746,0.028972357,3.696464043,0.000588237,1.56441224,1.076583515,-0.012568222,-14.97290922,0.052959372,0.138086095,8.4761,6.21221948,4.259065,84.526873,0.249684396,10.13053904,-0.035264777,54.96817942,7.775917201,1.36905,0.041120051,63.0949,5.952714123,8.68E-08,3.26E-08,98.0925,35.77945061,1827.087872,303.2453023,167.9066,25.14965951,1.14E-05,4.86E-06,1681.87,1660.97,55.3884,-18219.5,42316.3,26.5766,4711.523142,25017.7,1312,1404,6.9,7.804877943
423,0,4.76,0,23.81,0,23.81,23.81,23.81,0,0,0,1373,80,823,25,-0.322841879,-0.230892344,-0.332880746,0.028972357,3.696464043,0.000588237,1.56441224,1.076583515,-0.012568222,-14.97290922,0.052959372,0.138086095,8.4761,6.21221948,4.259065,84.526873,0.249684396,10.13053904,-0.035264777,54.96817942,7.775917201,1.36905,0.041120051,63.0949,5.952714123,8.68E-08,3.26E-08,98.0925,35.77945061,1827.087872,303.2453023,167.9066,25.14965951,1.14E-05,4.86E-06,1681.87,1660.97,55.3884,-18219.5,42316.3,26.5766,4711.523142,25017.7,1443,1544,3.1,7.804877943
424,0,0,0,0,0,33.34,33.33,33.33,0,0,0,0,70,1173,1,-0.024058845,0.043070653,-0.10784835,0.003761113,12.11716935,0.02398023,0.22221111,1.004823055,-0.009133862,-645.6864154,0.021955237,0.060002666,8.9999,1.33346664,4.369991,77.663719,0.035846419,1.437875865,-0.000686374,57.82366711,1.718021436,1.36667,0.028868957,63.9997,3.000074992,7.73E-08,2.05E-08,90.3323,10.01695144,1769.0042,41.51014684,176.666,5.773791331,1.27E-05,8.33E-07,1729.71,1729.44,35.8797,68215.5,68215.5,25.9968,1946.8,19329.2,199,495,55,8.524335238
425,0,7.14,0,0,7.14,28.58,28.57,28.57,0,0,0,0,70,1173,1,-0.378338387,-0.285785276,-0.374717374,0.033745233,3.058117773,0.009054836,1.57605507,1.076640342,-0.012061334,-10.59181724,0.057638392,0.137372325,9.1427,6.67133064,4.196489,73.935449,0.180999739,4.571073513,-0.021450135,55.41547746,9.298277179,1.36072,0.044756389,64.8565,5.656232073,1.71E-07,4.08E-07,94.76862,52.05394999,1691.497358,257.2283684,165.4324,33.69446399,1.41E-05,4.00E-06,1639.53,1600.91,35.9872,-15177.1,77772.1,29.9045,3624.135681,30209.48114,331,651,45,7.856457086
426,0,12.5,0,0,12.5,25,25,25,0,0,0,0,70,1173,1,-0.614359419,-0.485757746,-0.499520488,0.041746523,2.104652476,-0.00219106,2.359375,1.076381852,-0.012966358,-7.440076239,0.070610474,0.17859375,9.25,10.0625,4.06625,71.13625,0.239157214,6.58234375,-0.034255616,53.6078467,11.51822065,1.35625,0.052440442,65.5,6.811754546,2.41E-07,5.13E-07,98.1,66.52393254,1633.30875,315.0124971,157,40.76076545,1.52E-05,4.80E-06,1710.06,1551.84,38.706,-14998.3,78605.3,27.1811,-5920.429617,28031.4,810,976,27,7.387815676
427,0,6.96,0,23.26,0,23.26,23.26,23.26,0,0,0,1423,90,1423,1,-0.417046359,-0.312811423,-0.388167588,0.032872552,3.190340554,-0.002093732,1.80460384,1.076514548,-0.012823608,-11.86706633,0.057104357,0.14832902,8.5806,7.26102768,4.23899,83.188558,0.271703996,10.97532357,-0.042097529,54.32170094,9.009708425,1.3663,0.045232705,63.4854,6.52317347,8.54E-08,3.36E-08,101.255,42.20485754,1806.445712,334.7780428,165.7836,29.26586,1.16E-05,5.18E-06,1665.03,1635.29,38.2653,-13240.3,95398.7,26.494,2453.054329,26517.7,160,398,68,7.638992323
428,0,6.96,0,23.26,0,23.26,23.26,23.26,0,0,0,1423,90,1173,0.5,-0.417046359,-0.312811423,-0.388167588,0.032872552,3.190340554,-0.002093732,1.80460384,1.076514548,-0.012823608,-11.86706633,0.057104357,0.14832902,8.5806,7.26102768,4.23899,83.188558,0.271703996,10.97532357,-0.042097529,54.32170094,9.009708425,1.3663,0.045232705,63.4854,6.52317347,8.54E-08,3.36E-08,101.255,42.20485754,1806.445712,334.7780428,165.7836,29.26586,1.16E-05,5.18E-06,1665.03,1635.29,37.1839,-19380.4,71669.4,26.494,2453.054329,26517.7,940,1095,28.1,7.638992323
429,0,6.96,0,23.26,0,23.26,23.26,23.26,0,0,0,1423,90,893,50,-0.417046359,-0.312811423,-0.388167588,0.032872552,3.190340554,-0.002093732,1.80460384,1.076514548,-0.012823608,-11.86706633,0.057104357,0.14832902,8.5806,7.26102768,4.23899,83.188558,0.271703996,10.97532357,-0.042097529,54.32170094,9.009708425,1.3663,0.045232705,63.4854,6.52317347,8.54E-08,3.36E-08,101.255,42.20485754,1806.445712,334.7780428,165.7836,29.26586,1.16E-05,5.18E-06,1665.03,1635.29,61.3931,-21544.8,47820.7,26.494,2453.054329,26517.7,840,1048,34,7.638992323
430,0,6.96,0,23.26,0,23.26,23.26,23.26,0,0,0,1423,90,823,24,-0.417046359,-0.312811423,-0.388167588,0.032872552,3.190340554,-0.002093732,1.80460384,1.076514548,-0.012823608,-11.86706633,0.057104357,0.14832902,8.5806,7.26102768,4.23899,83.188558,0.271703996,10.97532357,-0.042097529,54.32170094,9.009708425,1.3663,0.045232705,63.4854,6.52317347,8.54E-08,3.36E-08,101.255,42.20485754,1806.445712,334.7780428,165.7836,29.26586,1.16E-05,5.18E-06,1665.03,1635.29,54.5577,-19443.5,42912,26.494,2453.054329,26517.7,1850,1862,4.5,7.638992323
431,0,0,33.33,0,0,0,33.33,33.34,0,0,0,0,0,0,0,-0.331528375,-0.221529048,-0.246645955,0.031383549,1.215758773,0.000284736,1.99989999,1.042985886,-0.009133862,-9.273642483,0.087879116,0.211103888,8.0002,14.22177768,4.713306,65.990906,0.209005518,6.648556411,-0.019609159,56.1896154,4.546241789,1.35,0,61.6672,6.806832355,1.11E-07,7.76E-08,74.0017,37.50870112,1892.9835,251.9379616,173.334,11.54671673,1.16E-05,2.78E-06,1549.8,1495.88,35.5631,98066.1,98066.1,26.734,12947,12947,383,634,46.8,7.811411727
432,0,0,33.33,0,0,0,33.33,33.34,0,0,0,1373,66,1173,1,-0.331528375,-0.221529048,-0.246645955,0.031383549,1.215758773,0.000284736,1.99989999,1.042985886,-0.009133862,-9.273642483,0.087879116,0.211103888,8.0002,14.22177768,4.713306,65.990906,0.209005518,6.648556411,-0.019609159,56.1896154,4.546241789,1.35,0,61.6672,6.806832355,1.11E-07,7.76E-08,74.0017,37.50870112,1892.9835,251.9379616,173.334,11.54671673,1.16E-05,2.78E-06,1549.8,1495.88,38.7836,71197.3,-58.7,26.734,12947,12947,787,1245,43.4,7.811411727
433,0,3,32.33,0,0,0,32.33,32.34,0,0,0,0,0,0,0,-0.435113642,-0.324956052,-0.350451855,0.03509381,1.193163103,-0.003166463,2.25030999,1.076255664,-0.009980093,-8.103516759,0.089881094,0.217543488,8.1502,15.59289368,4.673606,64.808906,0.233854837,7.402184231,-0.02771601,55.31338061,7.464275234,1.347,0.020604085,62.2172,7.614351412,1.08E-07,7.73E-08,78.8317,49.27128661,1864.1976,314.5865808,170.414,22.97768577,1.19E-05,3.59E-06,1544.19,1487.26,35.3708,100799,100799,26.0217,28685.07595,28685.07595,491,813,46.1,7.600630201
434,0,3,32.33,0,0,0,32.33,32.34,0,0,0,1373,66,973,1,-0.435113642,-0.324956052,-0.350451855,0.03509381,1.193163103,-0.003166463,2.25030999,1.076255664,-0.009980093,-8.103516759,0.089881094,0.217543488,8.1502,15.59289368,4.673606,64.808906,0.233854837,7.402184231,-0.02771601,55.31338061,7.464275234,1.347,0.020604085,62.2172,7.614351412,1.08E-07,7.73E-08,78.8317,49.27128661,1864.1976,314.5865808,170.414,22.97768577,1.19E-05,3.59E-06,1544.19,1487.26,32.509,59543.2,59543.2,26.0217,28685.07595,28685.07595,1426,1750,1.4,7.600630201
435,0,3,32.33,0,0,0,32.33,32.34,0,0,0,1373,66,1073,1,-0.435113642,-0.324956052,-0.350451855,0.03509381,1.193163103,-0.003166463,2.25030999,1.076255664,-0.009980093,-8.103516759,0.089881094,0.217543488,8.1502,15.59289368,4.673606,64.808906,0.233854837,7.402184231,-0.02771601,55.31338061,7.464275234,1.347,0.020604085,62.2172,7.614351412,1.08E-07,7.73E-08,78.8317,49.27128661,1864.1976,314.5865808,170.414,22.97768577,1.19E-05,3.59E-06,1544.19,1487.26,33.3053,66893.1,66893.1,26.0217,28685.07595,28685.07595,783,1277,42.6,7.600630201
436,0,3,32.33,0,0,0,32.33,32.34,0,0,0,1373,66,1173,1,-0.435113642,-0.324956052,-0.350451855,0.03509381,1.193163103,-0.003166463,2.25030999,1.076255664,-0.009980093,-8.103516759,0.089881094,0.217543488,8.1502,15.59289368,4.673606,64.808906,0.233854837,7.402184231,-0.02771601,55.31338061,7.464275234,1.347,0.020604085,62.2172,7.614351412,1.08E-07,7.73E-08,78.8317,49.27128661,1864.1976,314.5865808,170.414,22.97768577,1.19E-05,3.59E-06,1544.19,1487.26,32.4727,74563.4,74563.4,26.0217,28685.07595,28685.07595,648,1111,48.3,7.600630201
437,0,7,31,0,0,0,31,31,0,0,0,0,0,0,0,-0.574688236,-0.452683722,-0.458433163,0.039102928,1.12240881,-0.007774958,2.5544,1.076147319,-0.010603246,-6.934582113,0.092253546,0.224905,8.35,17.2484,4.6207,63.232,0.263677683,8.315564,-0.037293215,54.14481715,9.833911905,1.343,0.030348849,62.95,8.461730154,1.05E-07,7.70E-08,85.27,60.18032114,1825.8329,374.8078703,166.52,31.45701606,1.24E-05,4.35E-06,1528.02,1471.18,35.0729,103006,103006,24.8853,49697.2,49697.2,629,1214,28,7.326966359
438,0,7,31,0,0,0,31,31,0,0,0,1373,66,1073,1,-0.574688236,-0.452683722,-0.458433163,0.039102928,1.12240881,-0.007774958,2.5544,1.076147319,-0.010603246,-6.934582113,0.092253546,0.224905,8.35,17.2484,4.6207,63.232,0.263677683,8.315564,-0.037293215,54.14481715,9.833911905,1.343,0.030348849,62.95,8.461730154,1.05E-07,7.70E-08,85.27,60.18032114,1825.8329,374.8078703,166.52,31.45701606,1.24E-05,4.35E-06,1528.02,1471.18,38.254,-20776.6,67862.4,24.8853,49697.2,49697.2,1634,1867,3.5,7.326966359
439,0,7,31,0,0,0,31,31,0,0,0,1373,66,1123,1,-0.574688236,-0.452683722,-0.458433163,0.039102928,1.12240881,-0.007774958,2.5544,1.076147319,-0.010603246,-6.934582113,0.092253546,0.224905,8.35,17.2484,4.6207,63.232,0.263677683,8.315564,-0.037293215,54.14481715,9.833911905,1.343,0.030348849,62.95,8.461730154,1.05E-07,7.70E-08,85.27,60.18032114,1825.8329,374.8078703,166.52,31.45701606,1.24E-05,4.35E-06,1528.02,1471.18,39.3209,-19503.3,72276.5,24.8853,49697.2,49697.2,1321,1730,22.7,7.326966359
440,0,7,31,0,0,0,31,31,0,0,0,1373,66,1173,1,-0.574688236,-0.452683722,-0.458433163,0.039102928,1.12240881,-0.007774958,2.5544,1.076147319,-0.010603246,-6.934582113,0.092253546,0.224905,8.35,17.2484,4.6207,63.232,0.263677683,8.315564,-0.037293215,54.14481715,9.833911905,1.343,0.030348849,62.95,8.461730154,1.05E-07,7.70E-08,85.27,60.18032114,1825.8329,374.8078703,166.52,31.45701606,1.24E-05,4.35E-06,1528.02,1471.18,40.3904,-18178.8,76721.3,24.8853,49697.2,49697.2,955,1445,30.2,7.326966359
441,0,0,0,14.29,0,14.29,0,35.71,35.71,0,0,1273,0,0,0,0.129885855,0.176791158,0.044183435,0.011852567,3.436798898,0.01394751,0.61239795,1.024024771,-0.010737492,-76.43248465,0.067708348,0.177902407,9.4997,5.22453868,4.029305,71.241916,0.331886752,12.4984991,-0.044082607,59.06218293,4.743303248,1.36429,0.026920815,66.4991,6.318519163,6.43E-08,4.70E-08,200.2007,177.5236826,1672.242367,328.5764209,161.429,20.56992917,1.31E-05,4.46E-06,1567.2,1417.13,39.3183,71385.38116,71385.38116,25.5831,8204.576845,15409.89981,332,608,19.2,8.512120594
442,0,0,0,13.33,6.68,13.33,0,33.33,33.33,0,0,1273,0,0,0,0.115545711,0.162937072,0.016653039,0.015831388,4.699163189,0.009904906,0.88044659,1.033588512,-0.012058673,-48.1129003,0.068441768,0.177688641,9.3331,4.26480012,3.955179,71.590256,0.31955718,12.01726239,-0.04142333,58.78747206,4.633741905,1.36667,0.027441611,66.0661,6.254460308,1.56E-07,4.02E-07,187.36554,176.6244056,1661.956641,313.2380782,158.661,22.8447651,1.36E-05,4.90E-06,1531.58,1378.85,40.1621,75005.64709,75005.64709,25.3697,4324.655195,15420.95519,353,741,22,8.439144538
443,0,0,0,12.5,12.5,12.5,0,31.25,31.25,0,0,1273,0,0,0,0.101125394,0.149893464,-0.006579013,0.018210678,5.916608341,0.006372764,1.078125,1.033557855,-0.012527201,-37.77477104,0.06877111,0.176132812,9.1875,3.5,3.890625,71.89875,0.308555913,11.55796875,-0.039125052,58.54720562,4.55469823,1.36875,0.0278064,65.6875,6.20898916,2.36E-07,5.24E-07,176.1625,175.972598,1653.053125,301.9150859,156.25,24.32596509,1.41E-05,5.19E-06,1497.57,1351.72,40.0037,77128.65243,77128.65243,25.5351,4220.640668,15420.64067,401,767,21.2,8.375851216
444,0,0,0,11.76,17.66,11.76,0,29.41,29.41,0,0,1273,0,0,0,0.088062,0.138477164,-0.026261377,0.019796236,7.270761116,0.003239831,1.22518056,1.033530746,-0.012716253,-32.44844651,0.068826252,0.173698574,9.0587,2.87724848,3.833373,72.169042,0.298567711,11.11765365,-0.037085441,58.33477965,4.494348085,1.37059,0.028076884,65.3527,6.174510457,3.07E-07,6.00E-07,166.24298,175.4910613,1645.121957,293.1063948,154.112,25.38316374,1.46E-05,5.40E-06,1467.19,1342.92,44.2518,15189.7,78595.7,25.7245,15421.15067,15421.15067,407,762,20.5,8.320212212
445,0,0,0,11.11,22.22,11.11,0,27.78,27.78,0,0,1273,0,0,0,0.077596174,0.129331229,-0.041252581,0.020887119,8.814105733,0.000465056,1.33325555,1.033506824,-0.012754642,-29.23554312,0.068680057,0.170713234,8.9446,2.37051852,3.782796,72.41099,0.289544772,10.70412,-0.035280606,58.14648513,4.447262442,1.37222,0.028284169,65.056,6.147851171,3.70E-07,6.52E-07,157.46436,175.1094853,1638.148806,286.1380653,152.223,26.16868293,1.50E-05,5.55E-06,1441.41,1329.23,34.4821,79599.1,79599.1,32.4767,-1955.115157,15263.98484,427,827,20.5,8.271212519
446,0,0,0,10.52,26.32,10.52,0,26.32,26.32,0,0,1273,0,0,0,0.069387525,0.122037763,-0.052588051,0.021659037,10.63325075,-0.002028521,1.41271024,1.033485367,-0.012702034,-27.07665509,0.068395294,0.167371366,8.8424,1.94931392,3.737296,72.624184,0.281248618,10.31099094,-0.033645482,57.97798724,4.409123546,1.37368,0.028449605,64.7904,6.126379668,4.26E-07,6.91E-07,149.58896,174.8179843,1631.828664,280.3960812,150.524,26.78375243,1.53E-05,5.67E-06,1419.73,1315.47,34.7575,80299.9,80299.9,31.9592,-2186.514991,14974.98501,439,884,23.4,8.227532772
447,0,0,0,10,30,10,0,25,25,0,0,1273,0,0,0,0.063102013,0.116310259,-0.062397047,0.022203689,12.80108281,-0.004275613,1.47,1.033466111,-0.012594513,-25.54648312,0.068000461,0.163825,8.75,1.6,3.6965,72.823,0.273657904,9.9437,-0.032174936,57.8253735,4.377749746,1.375,0.028583098,64.55,6.108763661,4.77E-07,7.22E-07,142.49,174.5534055,1626.2425,275.6728534,149,27.27252921,1.57E-05,5.77E-06,1401.96,1303.44,35.0055,80774.3,80774.3,33.7954,-2229.383598,14625.45705,385,769,19.3,8.188241291
448,0,0,0,9.52,33.34,9.52,0,23.81,23.81,0,0,1273,0,0,0,0.058109006,0.111636908,-0.071033818,0.022585577,15.46092437,-0.006311132,1.510234,1.033448681,-0.012449104,-24.40482672,0.067537587,0.160176926,8.6667,1.30530608,3.659437,72.99717,0.266618803,9.595443815,-0.03082491,57.68801806,4.351451055,1.37619,0.028694813,64.3335,6.094113413,5.23E-07,7.46E-07,136.07242,174.3550702,1621.099637,271.6280758,147.616,27.67569897,1.59E-05,5.85E-06,1387.35,1293.53,35.2302,81090.7,81090.7,33.4066,-2513.216606,14155.24074,386,621,7.3,8.152947043
449,0,9.1,0,0,0,30.3,30.3,30.3,0,0,0,0,85,1523,0.16667,-0.346672528,-0.255634757,-0.325890753,0.035723189,2.683523608,0.011381083,1.479549,1.07667699,-0.010837166,-8.492103073,0.054757008,0.12209385,9.364,6.836892,4.28082,73.01566,0.204435826,5.41274352,-0.026573031,55.0172133,10.59949266,1.35605,0.047716467,65.456,6.097349012,7.28E-08,2.55E-08,103.498,50.0174758,1692.96677,286.4909158,167.506,34.61895552,1.37E-05,3.61E-06,1671.94,1657.89,37.6226,-11351,107209,27.3663,-6520,26548.7,457,852,76,7.775130376
450,0,9.1,0,0,0,30.3,30.3,30.3,0,0,0,0,85,973,50,-0.346672528,-0.255634757,-0.325890753,0.035723189,2.683523608,0.011381083,1.479549,1.07667699,-0.010837166,-8.492103073,0.054757008,0.12209385,9.364,6.836892,4.28082,73.01566,0.204435826,5.41274352,-0.026573031,55.0172133,10.59949266,1.35605,0.047716467,65.456,6.097349012,7.28E-08,2.55E-08,103.498,50.0174758,1692.96677,286.4909158,167.506,34.61895552,1.37E-05,3.61E-06,1671.94,1657.89,59.2365,-13334.6,58910,27.3663,-6520,26548.7,893,1187,26,7.775130376
451,0,0,0,20,20,20,20,20,0,0,0,1473,65,1073,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,33.4838,64199.5,64199.5,27.1058,3118.299459,19330.2,310,639,52.4,8.027646722
452,0,0,0,20,20,20,23,17,0,0,0,1473,65,1073,1,-0.155243261,-0.07101031,-0.190943181,0.022671853,6.024545581,-0.004286494,1.5251,1.033515904,-0.013343312,-25.95909946,0.056805358,0.15411,7.97,3.992,4.0245,85.2831,0.185940979,7.046107,-0.016441564,56.08834185,2.884409231,1.38,0.027416989,61.71,3.726744478,3.59E-07,6.05E-07,74.83,38.24660352,1802.4,239.5588111,162,24.92785883,1.29E-05,5.98E-06,1598.94,1563.81,33.4649,64042.2,64042.2,27.0983,3259.588325,19316.1,320,666,56.4,8.025919238
453,0,0,0,20,20,20,27,13,0,0,0,1473,65,1073,1,-0.143875724,-0.061722402,-0.180543574,0.022900198,6.30672119,-0.004287711,1.5291,1.033519669,-0.013172797,-25.11883573,0.055984271,0.15131,7.93,3.768,4.0225,85.3379,0.185433412,7.007747,-0.016319369,56.09793365,2.910340808,1.38,0.027555425,61.59,3.586071511,3.59E-07,6.09E-07,75.19,38.68180228,1804,240.3037393,162,25.05372612,1.29E-05,6.01E-06,1603.41,1569.96,33.4397,63707.7,63707.7,27.0648,3424.796038,19303.7,340,725,60.1,8.02361777
454,0,0,0,20,20,20,30,10,0,0,0,1473,65,1073,1,-0.131218872,-0.051458869,-0.170771641,0.023067359,6.491618693,-0.004288493,1.53,1.033522494,-0.012945838,-24.32957038,0.055350585,0.149,7.9,3.6,4.021,85.379,0.18505117,6.9761,-0.016197635,56.1051275,2.937833705,1.38,0.02773501,61.5,3.480716107,3.59E-07,6.13E-07,75.46,39.11286102,1805.2,241.5095687,162,25.21700688,1.29E-05,6.05E-06,1606.47,1574.5,33.4209,63354,63354,27.0311,3531.963143,19297.2,382,820,69,8.021893051
